Stationsnummer: 2143
Stationsname: Rekingen
DBLH-Nr: 00621
Gewässer: Rhein
Exportperiode: 1976-01-01 - 2026-08-12
Parameter: Sauerstoff-Sättigung
Parametereinheit: %
Zeitreihe: Tagesmittel
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-17 00:00:00;;110.564;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-18 00:00:00;;114.019;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-19 00:00:00;;115.415;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-20 00:00:00;;Lücke;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-21 00:00:00;;115.941;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-22 00:00:00;;115.416;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-23 00:00:00;;114.259;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-24 00:00:00;;115.112;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-25 00:00:00;;114.928;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-26 00:00:00;;113.994;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-27 00:00:00;;114.077;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-28 00:00:00;;113.082;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-29 00:00:00;;110.968;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-30 00:00:00;;112.604;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-07-31 00:00:00;;111.978;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-01 00:00:00;;107.688;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-02 00:00:00;;109.582;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-03 00:00:00;;110.022;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-04 00:00:00;;107.080;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-05 00:00:00;;111.780;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-06 00:00:00;;111.450;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-07 00:00:00;;111.809;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-08 00:00:00;;111.179;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-09 00:00:00;;113.852;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-10 00:00:00;;112.828;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-11 00:00:00;;113.156;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-12 00:00:00;;112.599;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-13 00:00:00;;109.345;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-14 00:00:00;;110.501;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-15 00:00:00;;113.049;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-16 00:00:00;;115.434;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-17 00:00:00;;115.012;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-18 00:00:00;;115.193;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-19 00:00:00;;115.724;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-20 00:00:00;;115.925;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-21 00:00:00;;115.525;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-22 00:00:00;;116.007;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-23 00:00:00;;117.161;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-24 00:00:00;;116.401;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-25 00:00:00;;113.315;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-26 00:00:00;;116.501;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-27 00:00:00;;114.048;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-28 00:00:00;;108.996;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-29 00:00:00;;Lücke;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-30 00:00:00;;Lücke;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-08-31 00:00:00;;Lücke;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-01 00:00:00;;106.538;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-02 00:00:00;;106.863;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-03 00:00:00;;106.891;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-04 00:00:00;;108.632;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-05 00:00:00;;109.787;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-06 00:00:00;;108.844;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-07 00:00:00;;107.998;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-08 00:00:00;;108.489;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-09 00:00:00;;106.925;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-10 00:00:00;;107.831;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-11 00:00:00;;108.586;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-12 00:00:00;;109.016;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-13 00:00:00;;108.514;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-14 00:00:00;;107.853;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-15 00:00:00;;106.153;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-16 00:00:00;;105.487;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-17 00:00:00;;110.048;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-18 00:00:00;;103.375;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-19 00:00:00;;102.660;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-20 00:00:00;;103.905;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-21 00:00:00;;105.139;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-22 00:00:00;;105.072;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-23 00:00:00;;105.459;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-24 00:00:00;;105.256;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-25 00:00:00;;104.720;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-26 00:00:00;;102.320;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-27 00:00:00;;103.109;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-28 00:00:00;;104.400;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-29 00:00:00;;105.294;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-09-30 00:00:00;;106.363;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-01 00:00:00;;104.465;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-02 00:00:00;;102.177;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-03 00:00:00;;101.774;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-04 00:00:00;;100.977;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-05 00:00:00;;103.336;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-06 00:00:00;;105.557;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-07 00:00:00;;105.527;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-08 00:00:00;;106.284;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-09 00:00:00;;106.904;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-10 00:00:00;;107.230;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-11 00:00:00;;106.865;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-12 00:00:00;;106.631;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-13 00:00:00;;107.572;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-14 00:00:00;;107.881;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-15 00:00:00;;106.827;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-16 00:00:00;;107.127;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-17 00:00:00;;106.157;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-18 00:00:00;;106.773;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-19 00:00:00;;105.903;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-20 00:00:00;;105.429;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-21 00:00:00;;105.265;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-22 00:00:00;;105.364;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-23 00:00:00;;103.973;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-24 00:00:00;;100.732;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-25 00:00:00;;102.081;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-26 00:00:00;;103.618;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-27 00:00:00;;103.881;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-28 00:00:00;;104.522;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-29 00:00:00;;103.509;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-30 00:00:00;;100.486;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-10-31 00:00:00;;102.742;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-01 00:00:00;;101.128;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-02 00:00:00;;100.333;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-03 00:00:00;;102.712;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-04 00:00:00;;102.942;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-05 00:00:00;;103.734;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-06 00:00:00;;104.297;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-07 00:00:00;;104.499;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-08 00:00:00;;104.462;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-09 00:00:00;;104.127;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-10 00:00:00;;103.613;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-11 00:00:00;;104.182;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-12 00:00:00;;102.390;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-13 00:00:00;;102.261;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-14 00:00:00;;101.230;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-15 00:00:00;;102.070;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-16 00:00:00;;102.183;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-17 00:00:00;;102.050;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-18 00:00:00;;102.634;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-19 00:00:00;;102.640;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-20 00:00:00;;102.711;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-21 00:00:00;;102.820;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-22 00:00:00;;99.943;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-23 00:00:00;;99.539;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-24 00:00:00;;101.178;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-25 00:00:00;;102.244;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-26 00:00:00;;102.587;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-27 00:00:00;;103.379;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-28 00:00:00;;102.975;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-29 00:00:00;;102.380;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-11-30 00:00:00;;102.707;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-01 00:00:00;;103.113;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-02 00:00:00;;103.116;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-03 00:00:00;;102.758;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-04 00:00:00;;102.592;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-05 00:00:00;;101.484;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-06 00:00:00;;Lücke;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-07 00:00:00;;99.551;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-08 00:00:00;;99.601;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-09 00:00:00;;99.668;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-10 00:00:00;;99.794;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-11 00:00:00;;101.465;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-12 00:00:00;;102.756;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-13 00:00:00;;102.469;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-14 00:00:00;;103.554;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-15 00:00:00;;104.020;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-16 00:00:00;;104.331;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-17 00:00:00;;104.307;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-18 00:00:00;;103.675;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-19 00:00:00;;104.005;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-20 00:00:00;;104.210;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-21 00:00:00;;105.580;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-22 00:00:00;;106.246;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-23 00:00:00;;106.650;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-24 00:00:00;;107.018;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-25 00:00:00;;106.523;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-26 00:00:00;;106.424;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-27 00:00:00;;106.580;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-28 00:00:00;;107.215;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-29 00:00:00;;107.369;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-30 00:00:00;;107.403;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2006-12-31 00:00:00;;108.218;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-01 00:00:00;;108.166;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-02 00:00:00;;104.402;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-03 00:00:00;;104.629;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-04 00:00:00;;106.833;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-05 00:00:00;;106.607;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-06 00:00:00;;106.902;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-07 00:00:00;;107.880;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-08 00:00:00;;107.557;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-09 00:00:00;;106.706;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-10 00:00:00;;107.766;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-11 00:00:00;;108.173;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-12 00:00:00;;108.348;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-13 00:00:00;;108.479;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-14 00:00:00;;109.302;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-15 00:00:00;;109.774;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-16 00:00:00;;109.670;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-17 00:00:00;;110.396;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-18 00:00:00;;108.931;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-19 00:00:00;;106.582;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-20 00:00:00;;108.157;Nicht freigegeben, Rohdaten
Rekingen;2143;Sauerstoff-Sättigung;Tagesmittel;%;Rhein;2007-01-21 00:00:00;;107.943;Nicht freigegeben, Rohdaten
