Stationsnummer: 2143
Stationsname: Rekingen
DBLH-Nr: 00621
Gewässer: Rhein
Exportperiode: 1964-01-01 - 2026-08-12
Parameter: Pegel
Parametereinheit: m ü.M.
Zeitreihe: Tagesmittel
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-02-21 00:00:00;;322.491;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-02-22 00:00:00;;322.485;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-02-23 00:00:00;;322.470;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-02-24 00:00:00;;322.458;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-02-25 00:00:00;;322.451;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-02-26 00:00:00;;322.454;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-02-27 00:00:00;;322.464;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-02-28 00:00:00;;322.468;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-01 00:00:00;;322.492;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-02 00:00:00;;322.679;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-03 00:00:00;;322.816;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-04 00:00:00;;322.666;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-05 00:00:00;;322.596;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-06 00:00:00;;322.612;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-07 00:00:00;;322.758;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-08 00:00:00;;322.669;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-09 00:00:00;;322.604;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-10 00:00:00;;322.579;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-11 00:00:00;;322.586;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-12 00:00:00;;322.640;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-13 00:00:00;;322.778;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-14 00:00:00;;322.658;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-15 00:00:00;;322.609;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-16 00:00:00;;322.568;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-17 00:00:00;;322.528;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-18 00:00:00;;322.516;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-19 00:00:00;;322.504;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-20 00:00:00;;322.496;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-21 00:00:00;;322.496;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-22 00:00:00;;322.487;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-23 00:00:00;;322.468;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-24 00:00:00;;322.459;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-25 00:00:00;;322.457;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-26 00:00:00;;322.462;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-27 00:00:00;;322.460;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-28 00:00:00;;322.462;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-29 00:00:00;;322.473;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-30 00:00:00;;322.490;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-03-31 00:00:00;;322.534;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-01 00:00:00;;322.548;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-02 00:00:00;;322.580;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-03 00:00:00;;322.635;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-04 00:00:00;;322.563;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-05 00:00:00;;322.539;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-06 00:00:00;;322.539;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-07 00:00:00;;322.519;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-08 00:00:00;;322.488;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-09 00:00:00;;322.472;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-10 00:00:00;;322.488;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-11 00:00:00;;322.477;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-12 00:00:00;;322.465;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-13 00:00:00;;322.454;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-14 00:00:00;;322.456;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-15 00:00:00;;322.468;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-16 00:00:00;;322.466;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-17 00:00:00;;322.463;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-18 00:00:00;;322.453;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-19 00:00:00;;322.445;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-20 00:00:00;;322.425;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-21 00:00:00;;322.421;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-22 00:00:00;;322.450;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-23 00:00:00;;322.437;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-24 00:00:00;;322.426;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-25 00:00:00;;322.426;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-26 00:00:00;;322.421;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-27 00:00:00;;322.457;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-28 00:00:00;;322.475;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-29 00:00:00;;322.462;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-04-30 00:00:00;;322.468;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-01 00:00:00;;322.512;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-02 00:00:00;;322.533;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-03 00:00:00;;322.585;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-04 00:00:00;;322.610;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-05 00:00:00;;322.585;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-06 00:00:00;;322.585;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-07 00:00:00;;322.611;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-08 00:00:00;;322.645;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-09 00:00:00;;322.715;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-10 00:00:00;;322.707;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-11 00:00:00;;322.740;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-12 00:00:00;;322.780;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-13 00:00:00;;322.789;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-14 00:00:00;;322.845;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-15 00:00:00;;322.864;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-16 00:00:00;;322.834;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-17 00:00:00;;322.793;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-18 00:00:00;;322.770;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-19 00:00:00;;322.754;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-20 00:00:00;;322.846;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-21 00:00:00;;322.970;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-22 00:00:00;;322.947;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-23 00:00:00;;323.069;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-24 00:00:00;;322.964;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-25 00:00:00;;322.892;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-26 00:00:00;;322.871;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-27 00:00:00;;322.850;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-28 00:00:00;;322.889;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-29 00:00:00;;322.931;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-30 00:00:00;;322.951;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-05-31 00:00:00;;322.918;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-01 00:00:00;;322.919;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-02 00:00:00;;322.908;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-03 00:00:00;;323.010;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-04 00:00:00;;322.961;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-05 00:00:00;;322.937;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-06 00:00:00;;322.994;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-07 00:00:00;;322.950;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-08 00:00:00;;322.941;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-09 00:00:00;;322.947;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-10 00:00:00;;322.944;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-11 00:00:00;;322.911;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-12 00:00:00;;322.902;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-13 00:00:00;;322.951;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-14 00:00:00;;322.952;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-15 00:00:00;;322.913;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-16 00:00:00;;322.901;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-17 00:00:00;;322.883;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-18 00:00:00;;322.852;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-19 00:00:00;;322.870;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-20 00:00:00;;322.828;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-21 00:00:00;;322.806;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-22 00:00:00;;322.794;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-23 00:00:00;;322.766;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-24 00:00:00;;322.740;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-25 00:00:00;;322.738;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-26 00:00:00;;322.737;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-27 00:00:00;;322.743;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-28 00:00:00;;322.730;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-29 00:00:00;;322.712;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-06-30 00:00:00;;322.692;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-01 00:00:00;;322.729;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-02 00:00:00;;322.694;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-03 00:00:00;;322.685;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-04 00:00:00;;322.701;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-05 00:00:00;;322.699;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-06 00:00:00;;322.683;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-07 00:00:00;;322.659;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-08 00:00:00;;322.637;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-09 00:00:00;;322.620;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-10 00:00:00;;322.606;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-11 00:00:00;;322.592;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-12 00:00:00;;322.570;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-13 00:00:00;;322.552;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-14 00:00:00;;322.528;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-15 00:00:00;;322.505;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-16 00:00:00;;322.487;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-17 00:00:00;;322.537;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-18 00:00:00;;322.556;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-19 00:00:00;;322.498;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-20 00:00:00;;322.481;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-21 00:00:00;;322.473;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-22 00:00:00;;322.448;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-23 00:00:00;;322.535;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-24 00:00:00;;322.538;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-25 00:00:00;;322.559;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-26 00:00:00;;322.503;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-27 00:00:00;;322.478;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-28 00:00:00;;322.608;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-29 00:00:00;;322.541;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-30 00:00:00;;322.488;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-07-31 00:00:00;;322.511;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-01 00:00:00;;322.525;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-02 00:00:00;;322.458;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-03 00:00:00;;322.430;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-04 00:00:00;;322.409;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-05 00:00:00;;322.389;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-06 00:00:00;;322.380;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-07 00:00:00;;322.371;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-08 00:00:00;;322.363;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-09 00:00:00;;322.347;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-10 00:00:00;;322.337;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-11 00:00:00;;322.318;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-12 00:00:00;;322.296;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-13 00:00:00;;322.288;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-14 00:00:00;;322.280;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-15 00:00:00;;322.284;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-16 00:00:00;;322.264;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-17 00:00:00;;322.253;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-18 00:00:00;;322.281;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-19 00:00:00;;322.251;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-20 00:00:00;;322.223;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-21 00:00:00;;322.212;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-22 00:00:00;;322.203;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-23 00:00:00;;322.191;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-24 00:00:00;;322.172;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-25 00:00:00;;322.161;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-26 00:00:00;;322.138;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-27 00:00:00;;322.117;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-28 00:00:00;;322.115;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-29 00:00:00;;322.124;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-30 00:00:00;;322.124;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-08-31 00:00:00;;322.257;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-01 00:00:00;;322.270;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-02 00:00:00;;322.191;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-03 00:00:00;;322.176;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-04 00:00:00;;322.150;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-05 00:00:00;;322.135;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-06 00:00:00;;322.123;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-07 00:00:00;;322.116;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-08 00:00:00;;322.131;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-09 00:00:00;;322.109;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-10 00:00:00;;322.091;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-11 00:00:00;;322.111;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-12 00:00:00;;322.202;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-13 00:00:00;;322.131;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-14 00:00:00;;322.114;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-15 00:00:00;;322.096;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-16 00:00:00;;322.080;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2003-09-17 00:00:00;;322.066;Freigegeben, validierte Daten
